episode,episode_return,success,collision,offroad_rate,unsafe_headway_rate,overspeed_rate,low_ttc_rate,mean_cost_collision,mean_cost_headway,mean_cost_overspeed,mean_cost_comfort,mean_cost_total,mean_cost_lane,lambda_collision,lambda_headway,lambda_overspeed,lambda_comfort,lambda_lane,qc_collision,qc_headway,qc_overspeed,qc_comfort,qc_lane,ema_collision_cost,ema_headway_cost,ema_overspeed_cost,ema_comfort_cost,ema_lane_cost
62,146.770376441932,1.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.08577156009660757,0.0787003155112527,0.06354004596590286,0.0036583290059243843,0.009999999776482582,0.009999999776482582,6.109696388244629,0.0,0.004999999888241291,0.00022333314700517803,0.003691507503390312,0.0795498713850975,0.06758132576942444,0.005836117081344128,0.0028634892516075047,0.015421385826870755,0.3484981229295709,0.17046664271348,0.011489414063066049
63,137.24920924033927,1.0,0.0,0.0,0.0,0.015,0.0,0.0,9.955304875763182e-06,0.23925109266265948,0.059116497788683164,0.15407809305255957,0.00400247459109311,0.009999999776482582,0.009999999776482582,6.22974157333374,0.0,0.004999999888241291,0.0002792492159642279,0.004091646987944841,0.07717517763376236,0.07377062737941742,0.005798938684165478,0.0035409823010047045,0.01431942748419059,0.34551498179601725,0.17163618303370456,0.011588301700735331
64,140.32709538071714,1.0,0.0,0.0,0.0,0.075,0.0,0.0,1.6467686723035242e-05,0.08962797298617385,0.06313444110515228,0.06404743400029203,0.0034224331350717844,0.009999999776482582,0.009999999776482582,6.349579811096191,0.0,0.004999999888241291,0.0006437042611651123,0.006180804688483477,0.0769227147102356,0.07055322080850601,0.006320449057966471,0.0035859113279930206,0.014068875436136198,0.3456582858823687,0.1692158626149747,0.01115433370951723
65,104.87905026467519,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.008426032437620811,0.12053386872188245,0.09090896738736846,0.06417387917618064,0.009999999776482582,0.009999999776482582,6.468989849090576,0.0,0.004999999888241291,0.00029017048655077815,0.00339547754265368,0.07792767882347107,0.07075388729572296,0.005239671096205711,0.0028374245843064564,0.014142121689500114,0.33989808924912535,0.1732102230811616,0.012631061372616343
66,130.27447620978867,1.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.007193815081980157,0.09916000464210818,0.028244630954869114,0.012184644731713217,0.009999999776482582,0.009999999776482582,6.588066101074219,0.0,0.004999999888241291,0.00017788016702979803,0.0016100088832899928,0.07741490006446838,0.07539443671703339,0.006717942655086517,0.002915060004984624,0.014872056554757375,0.34546752026683086,0.17351152200319792,0.01073558045965709
67,153.51725166756552,1.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0008479499787324894,0.05460802841161602,0.05943923080337909,0.04338004549356764,0.003103452516441628,0.009999999776482582,0.009999999776482582,6.7067551612854,0.0,0.004999999888241291,0.00021408408065326512,0.0024714767932891846,0.07379405200481415,0.07312504202127457,0.007475106045603752,0.003377194523822259,0.013544696760275442,0.33621232126047096,0.17166863513651118,0.01262663551512112
68,151.53095362751145,1.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.05181202222857089,0.06763403523433524,0.04016504833344816,0.002012549106845306,0.009999999776482582,0.009999999776482582,6.825153827667236,0.0,0.004999999888241291,0.00029419444035738707,0.003581057768315077,0.0824703723192215,0.07552660256624222,0.008359232917428017,0.003343875120468328,0.014790200793246031,0.33446676031896666,0.17146979300463172,0.01256557300839214
69,144.42357108778208,1.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.10328052396334077,0.08092218630790839,0.07394367168068074,0.0033766423233786524,0.009999999776482582,0.009999999776482582,6.943358421325684,0.0,0.004999999888241291,0.00038317180587910116,0.002415232127532363,0.07922491431236267,0.07724252343177795,0.0062351105734705925,0.0028625835720490506,0.013013034594754965,0.3315516862067566,0.17395504985607596,0.011773385184942444
70,104.40680710004557,1.0,0.0,0.0,0.01,0.0,0.0,1.8508320808865092e-07,0.002611314641969229,0.0051972572753438764,0.1456125418668558,0.0337494507818458,0.011021694010596352,0.009999999776482582,0.009999999776482582,7.061448574066162,0.0,0.004999999888241291,0.00028331950306892395,0.00397399952635169,0.08081458508968353,0.07296454906463623,0.007303562015295029,0.002384772633126698,0.013798742562198006,0.33201538800481406,0.16845273411795728,0.011063823230606874
71,142.18665510490027,1.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.11533785210092645,0.08378169818877712,0.08320767919461648,0.004892867926246,0.009999999776482582,0.009999999776482582,7.178808212280273,0.0,0.004999999888241291,0.00042888152529485524,0.0030406471341848373,0.08017664402723312,0.07456297427415848,0.006103252526372671,0.0028919124311775437,0.01343234844999119,0.32888065249910403,0.16922030613552833,0.01119284026423577
72,139.64088118605673,1.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.055748455724692135,0.09519029189061698,0.046797474221580516,0.0033298883458291696,0.009999999776482582,0.009999999776482582,7.2961578369140625,0.0,0.004999999888241291,0.00021715558250434697,0.002677800366654992,0.07610097527503967,0.08086369186639786,0.0073753949254751205,0.0032648897159295617,0.01447803591887584,0.3306915452454506,0.1668557549930068,0.012394177550206794
73,136.83310213542208,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0046967879714324805,0.07808688215007503,0.08053998971700604,0.06499126694928821,0.003460273325809005,0.009999999776482582,0.009999999776482582,7.412693977355957,0.0,0.004999999888241291,0.0003372246865183115,0.003587620100006461,0.0782875344157219,0.08199502527713776,0.009059224277734756,0.0028114505157873764,0.01171151637059033,0.32358414356445175,0.16713568790900826,0.014254468178306506
74,5.485677277417972,0.0,0.0,0.07142857142857142,0.42857142857142855,0.21428571428571427,0.0,0.026340913002268068,0.18563815029074918,0.21961699447677882,0.09231890834086076,0.5383811539826622,0.11279005050631888,0.009999999776482582,0.009999999776482582,7.4208760261535645,0.0,0.004999999888241291,0.0004166948201600462,0.002966523403301835,0.07625836133956909,0.0793837159872055,0.008282167837023735,0.002847842322813426,0.013244309198958791,0.32535251587196967,0.16870070305533882,0.013434947650188617
75,113.05204426880971,1.0,0.0,0.0,0.0,0.005,0.0,0.0,9.62375755898423e-06,0.013827383433270845,0.06635285648230653,0.06925240796420462,0.04722450554016069,0.009999999776482582,0.009999999776482582,7.537695407867432,0.0,0.004999999888241291,0.00039945440948940814,0.004058187827467918,0.081388920545578,0.0803670659661293,0.011242825537919998,0.0036261832839630604,0.014200267097832486,0.3243238533751664,0.16466310058314784,0.012781811519786504
76,152.66480622555457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08791526905706785,0.09990121474210074,0.06774354029507838,0.004351528162284876,0.009999999776482582,0.009999999776482582,7.653665542602539,0.0,0.004999999888241291,0.00047042404185049236,0.002617544960230589,0.0750066414475441,0.08401785045862198,0.011357232928276062,0.0030817550837639335,0.013725438277904053,0.3183127349262098,0.16922808906266276,0.013334495715597429
77,149.47805388206177,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.07689450608232329,0.08218134019945117,0.05945529394423844,0.004435179369477692,0.009999999776482582,0.009999999776482582,7.769519805908203,0.0,0.004999999888241291,0.00034359077108092606,0.002997494302690029,0.0791025310754776,0.08164279162883759,0.009198309853672981,0.002991645950996961,0.014584985886920204,0.32122949601919426,0.16413840377579533,0.011631823150222969
78,124.84975883632575,1.0,0.0,0.0,0.0,0.055,0.0,0.0,7.376134546195715e-05,0.09011806414508278,0.1078126740479488,0.07187481802684623,0.006023323813827078,0.009999999776482582,0.009999999776482582,7.885205268859863,0.0,0.004999999888241291,0.0002386633277637884,0.002554461359977722,0.07708817720413208,0.08605588972568512,0.011407917365431786,0.003310789382754525,0.014233046419475162,0.31663287563181336,0.16781916786150913,0.013335530027705648
79,151.13653386757747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061379333935600994,0.07325409877829815,0.05419179322093262,0.0087293765058628,0.009999999776482582,0.009999999776482582,8.00035285949707,0.0,0.004999999888241291,0.0002828567521646619,0.0033248516265302896,0.07831146568059921,0.08800071477890015,0.009740421548485756,0.003403635764328312,0.01311817546941633,0.31115483053188925,0.1623501770043735,0.0112816539164569
80,132.6831741347462,1.0,0.0,0.0,0.065,0.06,0.0,0.0,0.009495605252375193,0.12413531676112168,0.0458853209185233,0.09638349040235891,0.004321288196300724,0.009999999776482582,0.009999999776482582,8.115194320678711,0.0,0.004999999888241291,0.0004059888597112149,0.00271138665266335,0.07464782893657684,0.08982828259468079,0.011352550238370895,0.002820556122998985,0.013082772594816052,0.3129210663424067,0.16362350891843808,0.014214157813357583
81,114.51269960246448,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.020979851267269242,0.07587518033611579,0.029222036972970357,0.007866615807823683,0.009999999776482582,0.009999999776482582,8.229950904846191,0.0,0.004999999888241291,0.0003999377368018031,0.002684855367988348,0.07955197989940643,0.08730857819318771,0.00833993311971426,0.0029151203083669034,0.013159787081175534,0.30543671819297336,0.16128648915164487,0.012582631720671271
82,115.18077470963885,1.0,0.0,0.0,0.135,0.07,0.0,0.001967607035072235,0.044653677950239945,0.1409132855051541,0.07273039250347685,0.1566840918005555,0.004213645979766254,0.009999999776482582,0.009999999776482582,8.344605445861816,0.0,0.004999999888241291,0.0003766263835132122,0.0034413060639053583,0.0766199380159378,0.09390831738710403,0.01225663349032402,0.002136343937780697,0.012679163410055129,0.307779076264392,0.16191653558866184,0.01381235211970663
83,117.46945205952494,1.0,0.0,0.0,0.03,0.05,0.0,0.0,0.006145473300418916,0.15304277006444564,0.0901272858185424,0.12166771309590418,0.011165397552033005,0.009999999776482582,0.009999999776482582,8.459108352661133,0.0,0.004999999888241291,0.00031988226692192256,0.004003813955932856,0.07594761252403259,0.09099316596984863,0.00939860288053751,0.0029571224965581153,0.013926961847739566,0.3053334720030911,0.158356385691052,0.01262595337131669
84,150.39256288307377,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.05223631309554231,0.057739861442140626,0.04333627414377468,0.005409130558465422,0.009999999776482582,0.009999999776482582,8.57345199584961,0.0,0.004999999888241291,0.00029344690847210586,0.003041415475308895,0.0754394680261612,0.09649786353111267,0.01094399206340313,0.002731880470425302,0.01362704033545158,0.31090982574100967,0.15952229376746746,0.014023479541883072
85,128.52707493435824,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.00031810349148473873,0.25428123853787804,0.03219102856248668,0.16400318640202222,0.006784179029666571,0.009999999776482582,0.009999999776482582,8.687854766845703,0.0,0.004999999888241291,0.0002550975186750293,0.0016359956935048103,0.07387802004814148,0.09531614929437637,0.010644325986504555,0.0033529703488423494,0.014131736243206553,0.30870973657645473,0.15421072404040478,0.012192638232831185
86,123.29132981428072,1.0,0.0,0.0,0.005,0.055,0.0,0.0,0.00231551660136601,0.07932100649571751,0.10636485210816614,0.06681379641699596,0.004847422371280898,0.009999999776482582,0.009999999776482582,8.801633834838867,0.0,0.004999999888241291,0.00018544297199696302,0.0013987827114760876,0.0759730339050293,0.09367605298757553,0.011407303623855114,0.002011861643001123,0.012786705000890894,0.30186902473492294,0.1586494731364931,0.011547602578528562
87,147.46331790235382,1.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.2147557880792227,0.0679302390195496,0.14166350717276235,0.005232182976759825,0.009999999776482582,0.009999999776482582,8.915669441223145,0.0,0.004999999888241291,0.0002657987060956657,0.0021855172235518694,0.07555440068244934,0.09812570363283157,0.013662836514413357,0.002455486842647345,0.012596275316178207,0.3107620429191612,0.15419705864652694,0.012612103365948838
88,133.68715588171926,1.0,0.0,0.0,0.0,0.07,0.0,0.0,5.46823033494014e-05,0.14494026100661025,0.07242290257307442,0.09784031032768653,0.0030980664974423556,0.009999999776482582,0.009999999776482582,9.029684066772461,0.0,0.004999999888241291,0.0007528450805693865,0.0064779240638017654,0.07623796910047531,0.09654451161623001,0.012603101320564747,0.0035766301322745497,0.01406650745768422,0.30379357395747014,0.15720458308491675,0.011350650815006573
89,127.03545702045204,1.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.030112337262467967,0.08412392083094598,0.07477571508117573,0.041996452730956826,0.009999999776482582,0.009999999776482582,9.143547058105469,0.0,0.004999999888241291,0.00025421904865652323,0.003026222111657262,0.07841449230909348,0.10178159177303314,0.014228791929781437,0.002797357737340305,0.014012757374498128,0.3122441876805247,0.1584129021515761,0.011617752529177893
90,153.56967290784223,1.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.08095420590971006,0.09465520102035843,0.06067559255870268,0.0022935207920354783,0.009999999776482582,0.009999999776482582,9.256721496582031,0.0,0.004999999888241291,0.0003433939127717167,0.002659462159499526,0.07457937300205231,0.10457518696784973,0.013184435665607452,0.0026531078651754517,0.013085922569025691,0.3017803674395716,0.15708644088135515,0.013182481964945971
91,147.61183212184898,1.0,0.0,0.0,0.0,0.055,0.0,0.0,1.6300449935735064e-06,0.10708164245364156,0.06706773292690885,0.07701483275268485,0.005266917329841205,0.009999999776482582,0.009999999776482582,9.370463371276855,0.0,0.004999999888241291,0.0002889489405788481,0.0025942502543330193,0.0772639811038971,0.10577234625816345,0.013613753020763397,0.0022246243468421164,0.011534258736523743,0.296707601144931,0.1534664589302439,0.01378823460487296
92,127.97218343126221,1.0,0.0,0.0,0.115,0.05,0.0,0.0,0.02377176804414151,0.11651606200194314,0.10960473779146566,0.11992046539233059,0.0070843964822905935,0.009999999776482582,0.009999999776482582,9.483848571777344,0.0,0.004999999888241291,0.0002606478228699416,0.0014492240734398365,0.07551243901252747,0.10204554349184036,0.01137897465378046,0.002732300794729746,0.012567753861162111,0.2936048004927687,0.15173001898532876,0.012739400024148258
93,43.360811110197666,0.0,1.0,0.0,0.0,0.045454545454545456,0.0,0.015151515151515152,0.0,0.06967404388110497,0.03223479290997168,0.08176320745838273,0.018768510162789055,0.009999999776482582,0.009999999776482582,9.521172523498535,0.0,0.004999999888241291,0.000314295815769583,0.003791209775954485,0.07596553862094879,0.10962429642677307,0.012327712960541248,0.0031237053608216686,0.01437734832363996,0.30418246557726925,0.15750293973673402,0.012842362966372204
94,127.82085076299337,1.0,0.0,0.0,0.0,0.075,0.0,0.0,0.00021339907918101864,0.18926672144822212,0.04117662773297367,0.12251755494446856,0.003967339564610931,0.009999999776482582,0.009999999776482582,9.63430118560791,0.0,0.004999999888241291,0.0005061239935457706,0.0019075447926297784,0.07698491215705872,0.09852082282304764,0.014474875293672085,0.0023242790182218913,0.012676995561793825,0.3000990012928525,0.15319557590892943,0.011493087402035912
95,136.82278860069883,1.0,0.0,0.0,0.0,0.085,0.0,0.0,0.003527896705467669,0.1332396906044856,0.08329239256335937,0.10151789833623387,0.00752919913052053,0.009999999776482582,0.009999999776482582,9.747467994689941,0.0,0.004999999888241291,0.00037409685319289565,0.002987511223182082,0.07539385557174683,0.11152546852827072,0.014969630166888237,0.002279697513483188,0.013314888519265988,0.30041715116421525,0.1483594921349333,0.011422550453974903
96,151.11805983990197,1.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0022270728139531003,0.11903586374639272,0.095085190529336,0.08898346282744185,0.0044854181465509456,0.009999999776482582,0.009999999776482582,9.860393524169922,0.0,0.004999999888241291,0.00037072564009577036,0.002213371219113469,0.07546820491552353,0.10423962771892548,0.012218371033668518,0.0023107360877851597,0.012238347055170126,0.3005103189082115,0.15013333979781585,0.01300770322501481
97,117.465042901455,1.0,0.0,0.0,0.22,0.07,0.0,0.0,0.04806097404732518,0.3638485849993119,0.05587108473023749,0.30211487724356106,0.013686392616893396,0.009999999776482582,0.009999999776482582,9.973482131958008,0.0,0.004999999888241291,0.0002882477128878236,0.001624824246391654,0.07739625126123428,0.10779398679733276,0.014941036701202393,0.003286895030910619,0.014198134320497473,0.30175639757389494,0.14797224406116302,0.012329896745880285
98,154.6515802411135,1.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0011072065855718847,0.22739316472556226,0.08310855221565466,0.15182605916157857,0.004904292646462865,0.009999999776482582,0.009999999776482582,10.086413383483887,0.0,0.004999999888241291,0.00032899569487199187,0.0028209928423166275,0.07418210804462433,0.10951952636241913,0.01105476263910532,0.0027886569597335396,0.013989620619456043,0.2987662115595391,0.1466755934547391,0.011146611313723586
99,126.06056229205285,1.0,0.0,0.0,0.055,0.075,0.0,0.0,0.007498212609856483,0.10751583959552001,0.09381388426828377,0.09208046151188372,0.007340776465156438,0.009999999776482582,0.009999999776482582,10.199617385864258,0.0,0.004999999888241291,0.0004388280212879181,0.0015386228915303946,0.07521536946296692,0.11890269815921783,0.012925460934638977,0.0019619206791496543,0.012513480512344093,0.29548933133145266,0.14732583975891803,0.012737295804228204
100,104.74027008584298,1.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0022818532988498996,0.01797545967084175,0.08965689390139964,0.030122458503963917,0.0064392034980991645,0.009999999776482582,0.009999999776482582,10.312597274780273,0.0,0.004999999888241291,0.00035756255965679884,0.0023727528750896454,0.08082447201013565,0.11286646872758865,0.010754581540822983,0.0027888653764830003,0.013344119161309868,0.2962286058309024,0.15052069521632117,0.011750342808568326
101,126.06398989754166,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.00016044035995237512,0.06565420008909821,0.06503997453670486,0.0552214079554496,0.00792723302641922,0.009999999776482582,0.009999999776482582,10.425362586975098,0.0,0.004999999888241291,0.00047401231131516397,0.0030253271106630564,0.07839001715183258,0.10957108438014984,0.011738554574549198,0.002215818560927034,0.012951420906179536,0.2982060162415161,0.14809284895146105,0.01201085916048519
102,140.02319526527492,1.0,0.0,0.0,0.0,0.05,0.0,0.0,9.081667017672488e-06,0.07245798999315248,0.09022648897382549,0.05977373548866467,0.0063169447202327585,0.009999999776482582,0.009999999776482582,10.537656784057617,0.0,0.004999999888241291,0.0007041409844532609,0.0033751139417290688,0.07873108237981796,0.12065690755844116,0.012425283901393414,0.0026519932503895035,0.013842245833971967,0.29775184748952105,0.15001426763523515,0.012370599598811484
103,150.39393025050083,1.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0012659687198916306,0.16424659726783097,0.038070080249039,0.1101211960623451,0.005322148122507395,0.009999999776482582,0.009999999776482582,10.650321960449219,0.0,0.004999999888241291,0.0004193332279101014,0.001350445207208395,0.07721174508333206,0.114535853266716,0.01291266642510891,0.003076337723174428,0.013041858519518041,0.3033390112037985,0.14435454100705783,0.01229258435555695
104,125.73881713910907,1.0,0.0,0.0,0.03,0.05,0.0,0.0,0.008358656581854243,0.09272640900518131,0.05638028224053946,0.08630172195457937,0.012314430235657503,0.009999999776482582,0.009999999776482582,10.7630615234375,0.0,0.004999999888241291,0.0002931932685896754,0.0015837836544960737,0.07797884941101074,0.11335138976573944,0.011183672584593296,0.002928109120907225,0.013007979594550783,0.29807484750335245,0.14786323448945768,0.012336634477858868
105,124.69756473350807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002778897225263163,0.08801798107205919,0.021151955590012487,0.009289407954477106,0.009999999776482582,0.009999999776482582,10.875494956970215,0.0,0.004999999888241291,0.00030512400553561747,0.0021631955169141293,0.07763198763132095,0.1254926323890686,0.01402968168258667,0.0024602515634515616,0.013532284042460109,0.292578628350648,0.14347411217137362,0.011001598909816907
106,94.64316997745955,1.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.052727853579310306,0.05994235415371605,0.05615071672260944,0.016104147095349262,0.009999999776482582,0.009999999776482582,10.987332344055176,0.0,0.004999999888241291,0.0002889548195526004,0.0011492511257529259,0.07919783890247345,0.11215534806251526,0.012765158899128437,0.002202060647399686,0.012918076534974968,0.2944165749181,0.14630808639676116,0.011685035374396847
107,150.17508059458422,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.16476902828257928,0.11396989552193398,0.11552422445942291,0.00457897211972345,0.009999999776482582,0.009999999776482582,11.099578857421875,0.0,0.004999999888241291,0.00028928249957971275,0.0028555626049637794,0.07378582656383514,0.13336072862148285,0.014385771006345749,0.001830875671173544,0.012073019959492335,0.293416737800513,0.14745686359101662,0.01088034672645633
108,131.77802964893885,1.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0001140720468053663,0.1288630368736614,0.09936355554648274,0.09128091919630606,0.0033725633535773634,0.009999999776482582,0.009999999776482582,11.211454391479492,0.0,0.004999999888241291,0.00040431710658594966,0.0032285850029438734,0.07542458176612854,0.1307576447725296,0.013508226722478867,0.0021123982925098767,0.011862964135330355,0.28684509205961733,0.1439756451189248,0.011806873876818223
109,140.19722499875274,1.0,0.0,0.0,0.0,0.05,0.0,0.0,5.385001705893869e-05,0.08695542155935655,0.10615189729402565,0.06592195634833246,0.0026639205749037693,0.009999999776482582,0.009999999776482582,11.323420524597168,0.0,0.004999999888241291,0.0004272633814252913,0.002543499693274498,0.07735718041658401,0.12304561585187912,0.012241768650710583,0.0017749433633808616,0.013073367338745048,0.2920325614356328,0.14765097690818388,0.011342764570202942
110,140.4941997528819,1.0,0.0,0.0,0.0,0.08,0.0,0.0,1.1184648297180924e-05,0.12193770683832732,0.08516490134340565,0.08697665323769944,0.004593912137022755,0.009999999776482582,0.009999999776482582,11.43489933013916,0.0,0.004999999888241291,0.00040131655987352133,0.002515239641070366,0.0772947296500206,0.12488356232643127,0.013517322950065136,0.002292985370105679,0.011576330464949372,0.2904118755533367,0.14879368487761113,0.011786763383620738
111,151.22030610340926,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.06190072640332987,0.13453441847096945,0.05548967051037537,0.0042572111489395685,0.009999999776482582,0.009999999776482582,11.546582221984863,0.0,0.004999999888241291,0.0004032639553770423,0.0020457913633435965,0.07818662375211716,0.1352464258670807,0.012441745959222317,0.0020277744110434367,0.011061188800864758,0.293071285920389,0.14081810843324802,0.011527284719262969
112,159.88444549975742,1.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.17347007080866192,0.1278438284045352,0.12102360606749749,0.0036149397755189596,0.009999999776482582,0.009999999776482582,11.658147811889648,0.0,0.004999999888241291,0.00043376843677833676,0.003620823845267296,0.07847455143928528,0.1259463131427765,0.01039440743625164,0.0022771085277829535,0.012844950809701442,0.2872568514338203,0.14742030050548427,0.011817868268999884
113,125.67753909082369,1.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.09688013799184698,0.10842524611721611,0.07399199420556955,0.004366423303251959,0.009999999776482582,0.009999999776482582,11.76971435546875,0.0,0.004999999888241291,0.0005024452111683786,0.0026933944318443537,0.0737161934375763,0.13663305342197418,0.01382478978484869,0.00234478118186489,0.012554322957865443,0.2975954697369244,0.14568457775002344,0.012842328352590925
114,131.5902432567739,1.0,0.0,0.0,0.0,0.045,0.0,0.0,9.634155221814379e-05,0.1685804428805056,0.049197963650046625,0.1101283096520173,0.003421742209413624,0.009999999776482582,0.009999999776482582,11.881457328796387,0.0,0.004999999888241291,0.00033492950024083257,0.0013356253039091825,0.07509182393550873,0.14976781606674194,0.014596781693398952,0.0023005173171840873,0.012945698796072,0.2895839134864872,0.14600803366074547,0.012550513297793933
115,131.90475101367363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015907537583736548,0.09497908683805478,0.025798639210397156,0.005874963457695435,0.009999999776482582,0.009999999776482582,11.992441177368164,0.0,0.004999999888241291,0.0006521348841488361,0.0025519300252199173,0.07560178637504578,0.15177293121814728,0.01491184439510107,0.0027179616937383195,0.012204595755988815,0.289898395590822,0.146569736578768,0.013660119855760494
116,152.83958569608689,1.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.07987174714832221,0.12474377230013889,0.06408241275247266,0.003204336724752555,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003353192296344787,0.0017508319579064846,0.07287358492612839,0.14058081805706024,0.012356594204902649,0.0023040393929813713,0.010731633990585729,0.28780891216045623,0.14518474495574638,0.011216625770795376
117,130.2240717541441,1.0,0.0,0.0,0.04,0.03,0.0,0.0,0.0073708322793603785,0.07556513481641614,0.052218483646563174,0.07030408256253004,0.00883571421291787,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003416012041270733,0.0022646947763860226,0.07581710070371628,0.14373354613780975,0.013165509328246117,0.0019975817906512524,0.01028475413557068,0.28286223826164697,0.14568864697606707,0.011800325949043589
118,136.63669473061054,1.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.06740409988931681,0.1297405219940579,0.060160452761207815,0.005864296198445168,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003606064128689468,0.0023863082751631737,0.07611442357301712,0.1435132622718811,0.011128820478916168,0.0019661707554540085,0.012027617683993666,0.2898558610708913,0.14786015225777635,0.011110219425636997
119,148.27653030654966,1.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0485871219290663e-05,0.07512727897205233,0.057838738208538326,0.05859368895395997,0.0067128835802518745,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00038717154529877007,0.0029868639539927244,0.0756790041923523,0.14120295643806458,0.012967042624950409,0.0022286120755395417,0.011274402552487,0.28465610825600246,0.1437413171668303,0.010853583786947982
120,117.20623319207435,1.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0036164568898505106,0.06080700461835386,0.08951842595881537,0.06173831166054969,0.010087715075521881,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003531219845172018,0.0023616028483957052,0.0738731399178505,0.14252354204654694,0.014611401595175266,0.002356520268131592,0.011252473576434085,0.2827533670399441,0.14538661142373546,0.011829399796968865
121,137.36406111978044,1.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0001149108135638898,0.12670695978901067,0.13906069153105938,0.09452663171530336,0.0038669588097025765,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003043178585357964,0.0018750149756669998,0.07635431736707687,0.15060663223266602,0.012134302407503128,0.002118926725624859,0.012015749904684845,0.28142532372947443,0.14372687115486493,0.012857497182961284
122,155.75465819970663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06742726278792144,0.07226431830519515,0.0532648522647978,0.0048539676187177635,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0004448153486009687,0.0027510991785675287,0.07685939222574234,0.14768628776073456,0.012332667596638203,0.0027829042268374933,0.011777185404068986,0.28444283528244335,0.1427495049587177,0.012322817388056378
123,157.98155238902854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08174297905485126,0.087221869991684,0.05991703768602874,0.0018687506556083367,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00035309535451233387,0.0017731731059029698,0.07507481426000595,0.15549567341804504,0.012376057915389538,0.0014707182824630364,0.010198141194346368,0.2791908968265547,0.14604189394048875,0.011858981849830252
124,155.43715128101746,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03395985380734368,0.03667377882184478,0.03087764753754854,0.005942919453006834,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0007344401092268527,0.003934272564947605,0.07697518914937973,0.14916634559631348,0.012679013423621655,0.002566630673367946,0.01138963976835564,0.28446104021168855,0.14192561725453667,0.011528749305031956
125,130.2699467740206,1.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0004122395782291023,0.09280903788281002,0.056555299038978664,0.06754022405312635,0.004924660841604041,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00038832472637295723,0.0014900456881150603,0.07456483691930771,0.15024900436401367,0.012559117749333382,0.002686750787602109,0.012678282845293421,0.28749859060825544,0.14441329630132527,0.011259826668802791
